bill_id,date,chamber,sequence,action
1991404,2025-03-13,Senate,10,"Committee report printed and distributed"
1991405,2025-03-04,House,1,Filed
1991408,2025-03-04,House,1,Filed
1991413,2025-03-04,House,1,Filed
1991414,2025-03-04,House,1,Filed
1991419,2025-03-04,Senate,1,"Received by the Secretary of the Senate"
1991419,2025-03-04,Senate,2,Filed
1991421,2025-03-04,House,1,Filed
1991423,2025-03-04,House,1,Filed
1991427,2025-03-04,Senate,1,"Received by the Secretary of the Senate"
1991427,2025-03-04,Senate,2,Filed
1991428,2025-03-04,Senate,1,"Received by the Secretary of the Senate"
1991430,2025-03-04,Senate,1,"Received by the Secretary of the Senate"
1991432,2025-03-04,Senate,1,"Received by the Secretary of the Senate"
1991432,2025-03-04,Senate,2,Filed
1991433,2025-03-04,House,1,Filed
1991601,2025-03-05,House,1,Filed
1991605,2025-03-05,House,1,Filed
1991611,2025-03-05,House,1,Filed
1991611,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1991616,2025-03-05,House,1,Filed
1991623,2025-03-05,House,1,Filed
1991623,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1991629,2025-03-05,House,1,Filed
1991635,2025-03-05,House,1,Filed
1991640,2025-03-05,House,1,Filed
1991647,2025-03-05,House,1,Filed
1991654,2025-03-05,House,1,Filed
1991661,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1991661,2025-03-05,Senate,2,Filed
1991667,2025-03-05,House,1,Filed
1991674,2025-03-05,House,1,Filed
1991680,2025-03-05,House,1,Filed
1991686,2025-03-05,House,1,Filed
1991691,2025-03-05,House,1,Filed
1991698,2025-03-05,House,1,Filed
1991705,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1991705,2025-03-05,Senate,2,Filed
1991711,2025-03-05,House,1,Filed
1991716,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1991716,2025-03-05,Senate,2,Filed
1991724,2025-03-05,House,1,Filed
1991728,2025-03-05,House,1,Filed
1991728,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1991738,2025-03-05,House,1,Filed
1991742,2025-03-05,House,1,Filed
1991749,2025-03-05,House,1,Filed
1991754,2025-03-05,House,1,Filed
1991761,2025-03-05,House,1,Filed
1991767,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1991767,2025-03-05,Senate,2,Filed
1991773,2025-03-05,House,1,Filed
1991778,2025-03-05,House,1,Filed
1991786,2025-03-05,House,1,Filed
1991790,2025-03-05,House,1,Filed
1991802,2025-03-05,House,1,Filed
1991806,2025-03-05,House,1,Filed
1991814,2025-03-05,House,1,Filed
1991819,2025-03-05,House,1,Filed
1991824,2025-03-05,House,1,Filed
1991831,2025-03-05,House,1,Filed
1991831,2025-03-11,House,2,"Referred to Culture, Recreation & Tourism"
1991837,2025-03-05,House,1,Filed
1991842,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1991842,2025-03-05,Senate,2,Filed
1991848,2025-03-05,House,1,Filed
1991848,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1991852,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1991852,2025-03-05,Senate,2,Filed
1991862,2025-03-05,House,1,Filed
1991866,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1991866,2025-03-05,Senate,2,Filed
1991873,2025-03-05,House,1,Filed
1991873,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1991878,2025-03-05,House,1,Filed
1991884,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1991884,2025-03-05,Senate,2,Filed
1991891,2025-03-05,House,1,Filed
1991897,2025-03-05,House,1,Filed
1991903,2025-03-05,House,1,Filed
1991903,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1991909,2025-03-05,House,1,Filed
1991914,2025-03-05,House,1,Filed
1991921,2025-03-05,House,1,Filed
1991921,2025-03-11,House,2,"Referred to Homeland Security, Public Safety & Veterans' Affairs"
1991927,2025-03-05,House,1,Filed
1991933,2025-03-05,House,1,Filed
1991933,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1991940,2025-03-05,House,1,Filed
1991946,2025-03-05,House,1,Filed
1991951,2025-03-05,House,1,Filed
1991956,2025-03-05,House,1,Filed
1991963,2025-03-05,House,1,Filed
1991969,2025-03-05,House,1,Filed
1991974,2025-03-05,House,1,Filed
1991980,2025-03-05,House,1,Filed
1991996,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1991996,2025-03-05,Senate,2,Filed
1992001,2025-03-05,House,1,Filed
1992008,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992008,2025-03-05,Senate,2,Filed
1992014,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992014,2025-03-05,Senate,2,Filed
1992021,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992021,2025-03-05,Senate,2,Filed
1992029,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992029,2025-03-05,Senate,2,Filed
1992035,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992035,2025-03-05,Senate,2,Filed
1992042,2025-03-05,House,1,Filed
1992049,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992049,2025-03-05,Senate,2,Filed
1992057,2025-03-05,House,1,Filed
1992064,2025-03-05,House,1,Filed
1992064,2025-03-11,House,2,"Referred to State Affairs"
1992071,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992071,2025-03-05,Senate,2,Filed
1992079,2025-03-05,House,1,Filed
1992087,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992087,2025-03-05,Senate,2,Filed
1992096,2025-03-05,House,1,Filed
1992102,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992102,2025-03-05,Senate,2,Filed
1992110,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992110,2025-03-05,Senate,2,Filed
1992116,2025-03-05,House,1,Filed
1992124,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992124,2025-03-05,Senate,2,Filed
1992124,2025-03-10,Senate,3,"Read first time"
1992124,2025-03-10,Senate,4,"Referred to Administration"
1992135,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992135,2025-03-05,Senate,2,Filed
1992141,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992141,2025-03-05,Senate,2,Filed
1992148,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992148,2025-03-05,Senate,2,Filed
1992155,2025-03-05,House,1,Filed
1992162,2025-03-05,House,1,Filed
1992173,2025-03-05,House,1,Filed
1992180,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992180,2025-03-05,Senate,2,Filed
1992187,2025-03-05,House,1,Filed
1992194,2025-03-05,House,1,Filed
1992202,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992202,2025-03-05,Senate,2,Filed
1992208,2025-03-05,House,1,Filed
1992215,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992215,2025-03-05,Senate,2,Filed
1992215,2025-03-13,Senate,3,"Co-author authorized"
1992222,2025-03-05,House,1,Filed
1992222,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1992229,2025-03-05,House,1,Filed
1992237,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992237,2025-03-05,Senate,2,Filed
1992243,2025-03-05,House,1,Filed
1992249,2025-03-05,House,1,Filed
1992257,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992257,2025-03-05,Senate,2,Filed
1992264,2025-03-05,House,1,Filed
1992275,2025-03-05,House,1,Filed
1992282,2025-03-05,House,1,Filed
1992290,2025-03-05,House,1,Filed
1992296,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992296,2025-03-05,Senate,2,Filed
1992304,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992304,2025-03-05,Senate,2,Filed
1992310,2025-03-05,House,1,Filed
1992317,2025-03-05,House,1,Filed
1992324,2025-03-05,House,1,Filed
1992330,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992330,2025-03-05,Senate,2,Filed
1992347,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992347,2025-03-05,Senate,2,Filed
1992347,2025-03-13,Senate,3,"Co-author authorized"
1992352,2025-03-05,House,1,Filed
1992359,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992359,2025-03-05,Senate,2,Filed
1992359,2025-03-06,Senate,3,"Transmitted to the Governor"
1992366,2025-03-05,House,1,Filed
1992373,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992373,2025-03-05,Senate,2,Filed
1992381,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992381,2025-03-05,Senate,2,Filed
1992386,2025-03-05,House,1,Filed
1992394,2025-03-05,House,1,Filed
1992401,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992401,2025-03-05,Senate,2,Filed
1992413,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992413,2025-03-05,Senate,2,Filed
1992420,2025-03-05,House,1,Filed
1992426,2025-03-05,House,1,Filed
1992434,2025-03-05,House,1,Filed
1992441,2025-03-05,House,1,Filed
1992449,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992449,2025-03-05,Senate,2,Filed
1992455,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992455,2025-03-05,Senate,2,Filed
1992463,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992463,2025-03-05,Senate,2,Filed
1992463,2025-03-10,Senate,3,"Read first time"
1992463,2025-03-10,Senate,4,"Referred to State Affairs"
1992470,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992470,2025-03-05,Senate,2,Filed
1992476,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992476,2025-03-05,Senate,2,Filed
1992485,2025-03-05,House,1,Filed
1992492,2025-03-05,House,1,Filed
1992500,2025-03-05,House,1,Filed
1992500,2025-03-11,House,2,"Rules suspended"
1992500,2025-03-11,House,3,Adopted
1992500,2025-03-11,House,4,"Reported enrolled"
1992507,2025-03-05,House,1,Filed
1992517,2025-03-05,House,1,Filed
1992517,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1992523,2025-03-05,House,1,Filed
1992529,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992529,2025-03-05,Senate,2,Filed
1992537,2025-03-05,House,1,Filed
1992543,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992543,2025-03-05,Senate,2,Filed
1992554,2025-03-05,House,1,Filed
1992561,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992561,2025-03-05,Senate,2,Filed
1992568,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992568,2025-03-05,Senate,2,Filed
1992576,2025-03-05,House,1,Filed
1992576,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1992582,2025-03-05,House,1,Filed
1992582,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1992591,2025-03-05,House,1,Filed
1992599,2025-03-05,House,1,Filed
1992606,2025-03-05,House,1,Filed
1992613,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992613,2025-03-05,Senate,2,Filed
1992621,2025-03-05,House,1,Filed
1992629,2025-03-05,House,1,Filed
1992636,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992636,2025-03-05,Senate,2,Filed
1992643,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992643,2025-03-05,Senate,2,Filed
1992649,2025-03-05,House,1,Filed
1992657,2025-03-05,House,1,Filed
1992664,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992664,2025-03-05,Senate,2,Filed
1992670,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992670,2025-03-05,Senate,2,Filed
1992677,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992677,2025-03-05,Senate,2,Filed
1992703,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992703,2025-03-05,Senate,2,Filed
1992707,2025-03-05,House,1,Filed
1992710,2025-03-05,House,1,Filed
1992710,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1992714,2025-03-05,House,1,Filed
1992714,2025-03-06,House,2,"Read first time"
1992714,2025-03-06,House,3,"Referred to Human Services"
1992714,2025-03-11,House,4,"Scheduled for public hearing on . . ."
1992714,2025-03-11,House,5,"Considered in public hearing"
1992714,2025-03-11,House,6,"Testimony taken/registration(s) recorded in committee"
1992714,2025-03-11,House,7,"Left pending in committee"
1992719,2025-03-05,House,1,Filed
1992725,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992725,2025-03-05,Senate,2,Filed
1992730,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992730,2025-03-05,Senate,2,Filed
1992737,2025-03-05,House,1,Filed
1992741,2025-03-05,House,1,Filed
1992745,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992751,2025-03-05,House,1,Filed
1992755,2025-03-05,House,1,Filed
1992755,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1992759,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992759,2025-03-05,Senate,2,Filed
1992763,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992763,2025-03-05,Senate,2,Filed
1992767,2025-03-05,House,1,Filed
1992767,2025-03-06,House,2,"Read first time"
1992767,2025-03-06,House,3,"Referred to Criminal Jurisprudence"
1992767,2025-03-18,House,4,"Scheduled for public hearing on . . ."
1992775,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992775,2025-03-05,Senate,2,Filed
1992779,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992779,2025-03-11,Senate,2,"Read & adopted"
1992779,2025-03-11,Senate,3,"Vote recorded in Journal"
1992779,2025-03-11,Senate,4,"Reported enrolled"
1992783,2025-03-05,House,1,Filed
1992789,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992789,2025-03-05,Senate,2,Filed
1992789,2025-03-06,Senate,3,"Read first time"
1992789,2025-03-06,Senate,4,"Referred to Education K-16"
1992789,2025-03-11,Senate,5,"Scheduled for public hearing on . . ."
1992789,2025-03-11,Senate,6,"Considered in public hearing"
1992789,2025-03-11,Senate,7,"Testimony taken in committee"
1992789,2025-03-11,Senate,8,"Left pending in committee"
1992789,2025-03-13,Senate,9,"Considered in public hearing"
1992789,2025-03-13,Senate,10,"Vote taken in committee"
1992792,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992792,2025-03-05,Senate,2,Filed
1992792,2025-03-06,Senate,3,"Read first time"
1992792,2025-03-06,Senate,4,"Referred to State Affairs"
1992792,2025-03-17,Senate,5,"Scheduled for public hearing on . . ."
1992798,2025-03-05,House,1,Filed
1992801,2025-03-05,House,1,Filed
1992801,2025-03-06,House,2,"Read first time"
1992801,2025-03-06,House,3,"Referred to Human Services"
1992801,2025-03-11,House,4,"Scheduled for public hearing on . . ."
1992801,2025-03-11,House,5,"Considered in public hearing"
1992801,2025-03-11,House,6,"Testimony taken/registration(s) recorded in committee"
1992801,2025-03-11,House,7,"Left pending in committee"
1992806,2025-03-05,House,1,Filed
1992809,2025-03-05,House,1,Filed
1992809,2025-03-06,House,2,"Read first time"
1992809,2025-03-06,House,3,"Referred to Human Services"
1992809,2025-03-11,House,4,"Scheduled for public hearing on . . ."
1992809,2025-03-11,House,5,"Considered in public hearing"
1992809,2025-03-11,House,6,"Testimony taken/registration(s) recorded in committee"
1992809,2025-03-11,House,7,"Left pending in committee"
1992816,2025-03-05,House,1,Filed
1992816,2025-03-06,House,2,"Read first time"
1992816,2025-03-06,House,3,"Referred to Criminal Jurisprudence"
1992816,2025-03-18,House,4,"Scheduled for public hearing on . . ."
1992822,2025-03-05,House,1,Filed
1992826,2025-03-05,House,1,Filed
1992834,2025-03-05,House,1,Filed
1992838,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992838,2025-03-05,Senate,2,Filed
1992841,2025-03-05,House,1,Filed
1992841,2025-03-06,House,2,"Read first time"
1992841,2025-03-06,House,3,"Referred to Criminal Jurisprudence"
1992841,2025-03-18,House,4,"Scheduled for public hearing on . . ."
1992846,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992846,2025-03-05,Senate,2,Filed
1992853,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992853,2025-03-05,Senate,2,Filed
1992856,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992856,2025-03-05,Senate,2,Filed
1992861,2025-03-05,House,1,Filed
1992864,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992864,2025-03-05,Senate,2,Filed
1992870,2025-03-05,House,1,Filed
1992873,2025-03-05,House,1,Filed
1992873,2025-03-06,House,2,"Read first time"
1992873,2025-03-06,House,3,"Referred to Human Services"
1992873,2025-03-11,House,4,"Scheduled for public hearing on . . ."
1992873,2025-03-11,House,5,"Considered in public hearing"
1992873,2025-03-11,House,6,"Testimony taken/registration(s) recorded in committee"
1992873,2025-03-11,House,7,"Left pending in committee"
1992880,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992880,2025-03-05,Senate,2,Filed
1992883,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992883,2025-03-05,Senate,2,Filed
1992887,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992887,2025-03-05,Senate,2,Filed
1992896,2025-03-05,House,1,Filed
1992896,2025-03-11,House,2,"Referred to s/c on State-Federal Relations by Speaker"
1992899,2025-03-05,House,1,Filed
1992903,2025-03-05,House,1,Filed
1992907,2025-03-05,House,1,Filed
1992914,2025-03-05,House,1,Filed
1992918,2025-03-05,House,1,Filed
1992918,2025-03-06,House,2,"Read first time"
1992918,2025-03-06,House,3,"Referred to Criminal Jurisprudence"
1992923,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992923,2025-03-05,Senate,2,Filed
1992926,2025-03-05,House,1,Filed
1992932,2025-03-05,House,1,Filed
1992937,2025-03-05,House,1,Filed
1992943,2025-03-05,Senate,1,"Received by the Secretary of the Senate"
1992943,2025-03-05,Senate,2,Filed
1992948,2025-03-05,House,1,Filed
1992952,2025-03-05,House,1,Filed
1992956,2025-03-05,House,1,Filed
1992956,2025-03-06,House,2,"Read first time"
1992956,2025-03-06,House,3,"Referred to Criminal Jurisprudence"
1992956,2025-03-18,House,4,"Scheduled for public hearing on . . ."
1992959,2025-03-05,House,1,Filed
1992962,2025-03-05,House,1,Filed
1993103,2025-03-06,House,1,Filed
1993107,2025-03-06,House,1,Filed
1993110,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993110,2025-03-06,Senate,2,Filed
1993113,2025-03-06,House,1,Filed
1993117,2025-03-06,House,1,Filed
1993121,2025-03-06,House,1,Filed
1993123,2025-03-06,House,1,Filed
1993128,2025-03-06,House,1,Filed
1993132,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993132,2025-03-06,Senate,2,Filed
1993136,2025-03-06,House,1,Filed
1993141,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993141,2025-03-06,Senate,2,Filed
1993144,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993144,2025-03-06,Senate,2,Filed
1993148,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993148,2025-03-11,Senate,2,"Read & adopted"
1993148,2025-03-11,Senate,3,"Reported enrolled"
1993150,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993150,2025-03-06,Senate,2,Filed
1993155,2025-03-06,House,1,Filed
1993160,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993160,2025-03-06,Senate,2,Filed
1993163,2025-03-06,House,1,Filed
1993166,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993166,2025-03-06,Senate,2,Filed
1993172,2025-03-06,House,1,Filed
1993177,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993177,2025-03-06,Senate,2,Filed
1993177,2025-03-12,Senate,3,"Co-author authorized"
1993181,2025-03-06,House,1,Filed
1993185,2025-03-06,House,1,Filed
1993185,2025-03-11,House,2,"Referred to Culture, Recreation & Tourism"
1993189,2025-03-06,House,1,Filed
1993191,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993191,2025-03-06,Senate,2,Filed
1993191,2025-03-11,Senate,3,"Co-author authorized"
1993194,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993194,2025-03-06,Senate,2,Filed
1993199,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993199,2025-03-06,Senate,2,Filed
1993202,2025-03-06,House,1,Filed
1993207,2025-03-06,House,1,Filed
1993211,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993211,2025-03-06,Senate,2,Filed
1993215,2025-03-06,House,1,Filed
1993217,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993217,2025-03-06,Senate,2,Filed
1993223,2025-03-06,House,1,Filed
1993227,2025-03-06,House,1,Filed
1993231,2025-03-06,House,1,Filed
1993234,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993234,2025-03-06,Senate,2,Filed
1993238,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993238,2025-03-06,Senate,2,Filed
1993243,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993243,2025-03-06,Senate,2,Filed
1993246,2025-03-06,House,1,Filed
1993250,2025-03-06,House,1,Filed
1993257,2025-03-06,House,1,Filed
1993259,2025-03-06,House,1,Filed
1993263,2025-03-06,House,1,Filed
1993263,2025-03-11,House,2,"Referred to House Administration"
1993267,2025-03-06,House,1,Filed
1993270,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993270,2025-03-06,Senate,2,Filed
1993274,2025-03-06,House,1,Filed
1993274,2025-03-06,House,2,"Read first time"
1993274,2025-03-06,House,3,"Referred to Delivery of Government Efficiency"
1993274,2025-03-12,House,4,"Scheduled for public hearing on . . ."
1993274,2025-03-12,House,5,"Considered in public hearing"
1993274,2025-03-12,House,6,"Committee substitute considered in committee"
1993274,2025-03-12,House,7,"Testimony taken/registration(s) recorded in committee"
1993274,2025-03-12,House,8,"Left pending in committee"
1993277,2025-03-06,House,1,Filed
1993284,2025-03-06,House,1,Filed
1993287,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993287,2025-03-06,Senate,2,Filed
1993291,2025-03-06,House,1,Filed
1993291,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1993294,2025-03-06,House,1,Filed
1993301,2025-03-06,House,1,Filed
1993304,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993304,2025-03-06,Senate,2,Filed
1993309,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993309,2025-03-06,Senate,2,Filed
1993311,2025-03-06,House,1,Filed
1993316,2025-03-06,House,1,Filed
1993316,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1993319,2025-03-06,House,1,Filed
1993323,2025-03-06,House,1,Filed
1993326,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993326,2025-03-06,Senate,2,Filed
1993331,2025-03-06,House,1,Filed
1993331,2025-03-11,House,2,"Referred to State Affairs"
1993331,2025-03-19,House,3,"Scheduled for public hearing on . . ."
1993334,2025-03-06,House,1,Filed
1993339,2025-03-06,House,1,Filed
1993343,2025-03-06,House,1,Filed
1993348,2025-03-06,House,1,Filed
1993351,2025-03-06,House,1,Filed
1993355,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993355,2025-03-06,Senate,2,Filed
1993359,2025-03-06,House,1,Filed
1993364,2025-03-06,House,1,Filed
1993366,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993366,2025-03-06,Senate,2,Filed
1993366,2025-03-12,Senate,3,"Co-author authorized"
1993370,2025-03-06,House,1,Filed
1993376,2025-03-06,House,1,Filed
1993378,2025-03-06,House,1,Filed
1993381,2025-03-06,House,1,Filed
1993385,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993385,2025-03-06,Senate,2,Filed
1993389,2025-03-06,House,1,Filed
1993389,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1993392,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993392,2025-03-06,Senate,2,Filed
1993397,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993397,2025-03-06,Senate,2,"Read & adopted"
1993397,2025-03-06,Senate,3,"Vote recorded in Journal"
1993397,2025-03-06,Senate,4,"Reported enrolled"
1993400,2025-03-06,House,1,Filed
1993404,2025-03-06,House,1,Filed
1993407,2025-03-06,House,1,Filed
1993413,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993413,2025-03-06,Senate,2,Filed
1993417,2025-03-06,House,1,Filed
1993417,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1993421,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993421,2025-03-06,Senate,2,Filed
1993426,2025-03-06,House,1,Filed
1993430,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993430,2025-03-06,Senate,2,Filed
1993430,2025-03-06,Senate,3,"Read first time"
1993430,2025-03-06,Senate,4,"Referred to Economic Development"
1993430,2025-03-10,Senate,5,"Scheduled for public hearing on . . ."
1993430,2025-03-10,Senate,6,"Considered in public hearing"
1993430,2025-03-10,Senate,7,"Testimony taken in committee"
1993430,2025-03-10,Senate,8,"Vote taken in committee"
1993430,2025-03-11,Senate,9,"Reported favorably w/o amendments"
1993430,2025-03-11,Senate,10,"Committee report printed and distributed"
1993430,2025-03-13,Senate,11,"Co-author authorized"
1993430,2025-03-13,Senate,12,"Placed on intent calendar"
1993433,2025-03-06,House,1,Filed
1993437,2025-03-06,House,1,Filed
1993442,2025-03-06,House,1,Filed
1993442,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1993444,2025-03-06,House,1,Filed
1993448,2025-03-06,House,1,Filed
1993451,2025-03-06,House,1,Filed
1993456,2025-03-06,House,1,Filed
1993460,2025-03-06,House,1,Filed
1993460,2025-03-06,House,2,"Rules suspended"
1993460,2025-03-06,House,3,Adopted
1993460,2025-03-06,House,4,"Record vote RV#35"
1993460,2025-03-06,House,5,"Reported enrolled"
1993464,2025-03-06,House,1,Filed
1993469,2025-03-06,House,1,Filed
1993471,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993471,2025-03-06,Senate,2,Filed
1993475,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993475,2025-03-06,Senate,2,Filed
1993478,2025-03-06,House,1,Filed
1993478,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1993481,2025-03-06,House,1,Filed
1993485,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993485,2025-03-06,Senate,2,Filed
1993488,2025-03-06,House,1,Filed
1993490,2025-03-06,House,1,Filed
1993510,2025-03-06,House,1,Filed
1993514,2025-03-06,House,1,Filed
1993520,2025-03-06,House,1,Filed
1993520,2025-03-07,House,2,"Read first time"
1993520,2025-03-07,House,3,"Referred to State Affairs"
1993520,2025-03-19,House,4,"Scheduled for public hearing on . . ."
1993525,2025-03-06,House,1,Filed
1993531,2025-03-06,Senate,1,"Received by the Secretary of the Senate"
1993531,2025-03-06,Senate,2,Filed
1993531,2025-03-10,Senate,3,"Read first time"
1993531,2025-03-10,Senate,4,"Referred to Finance"
1993538,2025-03-06,House,1,Filed
1993538,2025-03-07,House,2,"Read first time"
1993538,2025-03-07,House,3,"Referred to State Affairs"
1993538,2025-03-12,House,4,"Scheduled for public hearing on . . ."
1993538,2025-03-12,House,5,"Considered in public hearing"
1993538,2025-03-12,House,6,"Testimony taken/registration(s) recorded in committee"
1993538,2025-03-12,House,7,"Left pending in committee"
1993543,2025-03-06,House,1,Filed
1993551,2025-03-06,House,1,Filed
1993556,2025-03-06,House,1,Filed
1993561,2025-03-06,House,1,Filed
1993561,2025-03-11,House,2,"Referred to Local & Consent Calendars"
1993565,2025-03-06,House,1,Filed
1993573,2025-03-06,House,1,Filed
1993577,2025-03-06,House,1,Filed
1993577,2025-03-11,House,2,"Referred to Local & Consent Calendars"
